CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,CLV,Segment
741,1,32,8,0.0,2,1,0,143598.7,0,False,False,87013.73252970086,Low Value
606,1,48,4,132403.56,1,0,0,36091.91,1,True,False,57269.93660807269,Low Value
747,1,27,10,0.0,2,0,0,13007.89,0,False,False,100780.96496948058,Medium Value
549,0,43,3,134985.66,1,1,0,6101.41,0,True,False,92671.70370284613,Low Value
576,1,36,6,0.0,2,1,1,48314.0,0,False,False,90625.44263550217,Low Value
528,1,37,6,103772.45,1,1,0,197111.99,0,False,False,109767.12657266315,Medium Value
535,1,33,2,133040.32,1,1,1,110299.78,0,False,False,84483.01143039795,Low Value
575,0,37,0,0.0,2,0,0,30114.32,0,False,True,43280.65928864339,Low Value
656,1,39,10,0.0,2,1,1,98894.64,0,False,False,102345.91775276634,Medium Value
440,1,42,2,0.0,2,1,0,49826.68,0,False,False,28074.627795123277,Low Value
539,1,38,8,71460.67,2,1,1,10074.05,0,False,True,114267.7813698876,Medium Value
850,1,39,6,133214.13,1,0,1,20769.88,0,False,True,120069.78149940059,Medium Value
646,0,37,7,96558.66,1,0,0,163427.18,0,False,False,114806.90891890557,Medium Value
744,1,54,6,93806.31,2,0,1,140068.77,0,False,False,132446.25781465732,Medium Value
710,0,36,8,0.0,2,0,0,83206.19,0,False,True,73358.00570804955,Low Value
544,0,64,3,124043.8,1,1,1,111402.97,1,False,False,97445.49359601026,Low Value
723,1,52,5,131694.97,1,0,1,92873.5,1,True,False,105377.93594630425,Medium Value
507,0,29,6,0.0,2,0,1,94780.9,0,False,True,96200.4084416234,Low Value
787,0,35,1,106266.8,1,1,1,16607.15,0,False,False,88085.18081380201,Low Value
598,1,41,8,0.0,2,1,1,161954.43,0,False,True,91700.90635931825,Low Value
796,1,51,6,0.0,2,0,1,194733.28,0,False,False,97994.84988714737,Low Value
569,0,41,4,139840.36,1,1,1,163524.7,0,False,True,124769.27223645023,Medium Value
711,1,34,8,0.0,2,0,0,48260.19,0,False,False,106897.4432712153,Medium Value
661,1,35,8,124098.54,1,1,0,86678.48,0,True,False,124485.65273926627,Medium Value
415,1,32,5,145807.59,1,1,1,3064.65,0,False,False,100362.51813856472,Medium Value
578,1,23,8,0.0,2,1,0,112124.98,0,False,True,69145.59000053187,Low Value
611,0,26,2,107508.93,2,1,1,120801.65,0,False,False,108577.20136293446,Medium Value
600,0,28,6,0.0,2,0,1,52193.23,0,False,False,69266.45681324578,Low Value
661,0,32,1,145980.23,1,0,1,56636.28,0,True,False,103369.92817021738,Medium Value
850,0,37,3,212778.2,1,0,1,69372.88,0,False,False,131381.58016441597,Medium Value
573,0,47,4,152522.47,1,0,1,164038.07,1,True,False,84811.3763775811,Low Value
764,0,33,9,168964.77,1,0,1,118982.51,0,False,True,126180.99919279847,Medium Value
838,0,34,8,0.0,2,1,0,27472.07,0,False,False,93678.0840788366,Low Value
821,0,28,8,0.0,1,1,1,36754.13,0,False,False,85949.75512405706,Low Value
607,0,36,4,98266.3,1,1,1,46416.36,0,False,True,82556.21637147653,Low Value
558,1,38,8,113000.92,1,1,1,152872.39,0,False,False,85744.00664062021,Low Value
530,1,23,1,137060.88,2,1,1,165227.23,0,True,False,109815.95673939238,Medium Value
654,1,37,5,112146.12,1,1,0,75927.35,0,True,False,110633.02676003693,Medium Value
530,0,33,4,129307.32,1,1,1,172930.28,0,False,False,127818.37137457445,Medium Value
656,1,69,6,163975.09,1,1,1,36108.5,0,False,True,119064.21012096474,Medium Value
520,1,43,7,0.0,2,1,1,36202.74,0,False,True,84261.56487565863,Low Value
602,0,42,6,158414.85,1,1,1,131886.46,0,True,False,130720.90747290029,Medium Value
701,0,48,1,92072.68,1,1,1,133992.36,0,True,False,76791.4195297405,Low Value
653,0,30,2,88243.29,2,1,1,96658.26,0,False,True,105491.95439783359,Medium Value
668,1,25,8,0.0,2,1,1,135112.09,0,False,True,113573.4469406163,Medium Value
652,1,48,4,59486.31,1,1,0,163944.18,1,False,False,63601.1326866117,Low Value
639,0,54,2,0.0,2,1,1,53843.71,0,False,True,73799.89948224057,Low Value
730,0,52,7,0.0,2,0,1,122398.84,0,False,True,99211.8685978764,Low Value
780,1,34,1,0.0,1,1,1,64804.04,0,False,False,52216.37055892127,Low Value
592,0,38,8,119278.01,2,0,1,19370.73,0,False,False,120794.10775152167,Medium Value
628,1,34,4,158741.43,2,1,1,126192.54,0,False,False,127673.55529718168,Medium Value
658,0,40,7,140596.95,1,0,1,135459.02,1,False,False,105649.89288179413,Medium Value
850,0,29,10,0.0,2,1,1,94815.04,0,False,True,127955.61711479898,Medium Value
515,1,37,2,90432.92,1,1,1,188366.04,1,True,False,54097.71179183587,Low Value
571,0,35,1,104783.81,2,0,1,178512.52,0,False,False,120864.23042751425,Medium Value
760,1,42,0,77992.97,2,1,1,97906.38,0,True,False,90820.80358748918,Low Value
720,0,43,10,110822.9,1,0,0,72861.94,0,True,False,111728.48206781877,Medium Value
632,1,42,4,119624.6,2,1,1,195978.86,0,True,False,113391.50225022613,Medium Value
694,1,31,6,109052.59,2,1,1,19448.93,1,True,False,68629.7992767247,Low Value
559,0,40,5,139129.44,1,0,1,32635.54,0,False,True,120758.2095563326,Medium Value
773,0,42,8,152324.66,2,1,0,171733.22,0,True,False,142698.3603651092,Medium Value
581,1,38,1,0.0,2,1,0,46176.22,0,False,False,47263.11811458143,Low Value
524,0,37,9,127480.58,2,1,0,179634.69,0,True,False,124251.83860669845,Medium Value
713,1,53,6,115029.4,1,0,0,191521.32,1,False,False,82076.35541244921,Low Value
676,1,40,8,114005.78,1,1,1,67998.45,0,False,False,102123.00611736148,Medium Value
651,0,42,1,116646.76,1,1,0,44731.8,1,True,False,41133.73267184446,Low Value
717,0,49,1,110864.38,2,1,1,124532.9,1,False,True,91698.51855546194,Low Value
594,1,23,5,156267.59,1,1,0,160968.44,0,False,False,88150.189721969,Low Value
716,0,44,3,109528.28,1,1,0,27341.63,1,False,False,58796.27878599955,Low Value
668,0,35,6,102482.76,1,1,1,53994.64,0,False,False,92151.97674451914,Low Value
678,1,23,10,115563.71,1,1,1,91633.53,0,True,False,136316.33978920232,Medium Value
545,1,23,2,0.0,2,1,0,189613.12,0,False,False,58996.8270124302,Low Value
613,0,40,9,95624.36,2,1,1,60706.33,0,False,False,111237.4922091339,Medium Value
687,0,21,8,0.0,2,1,1,154767.34,0,False,True,119751.56585348606,Medium Value
715,1,28,7,160376.61,1,0,0,196853.11,0,False,False,109244.4762784234,Medium Value
618,1,41,8,37702.79,1,1,1,195775.48,0,True,False,93040.77115582742,Low Value
721,0,35,6,118273.83,1,0,1,3086.89,0,False,False,114918.97836677133,Medium Value
445,0,34,7,131082.17,2,1,1,70618.0,0,True,False,140951.3757931446,Medium Value
690,1,38,1,94456.0,2,0,1,55034.02,0,False,False,86739.17897225924,Low Value
709,0,43,8,0.0,2,0,0,168035.62,1,False,False,64749.582998175654,Low Value
671,0,42,3,0.0,2,1,1,128449.33,0,False,True,88355.77120396688,Low Value
538,1,33,6,93791.38,1,1,1,199249.29,0,False,False,115964.82528715773,Medium Value
735,0,33,4,0.0,2,1,0,149474.69,0,False,False,74416.28626332669,Low Value
592,0,37,7,0.0,2,1,1,126726.33,0,False,False,93008.71913100012,Low Value
747,1,61,7,155973.13,1,0,1,147554.26,0,False,False,123947.56415221537,Medium Value
675,1,36,7,89409.95,1,1,1,149399.7,0,True,False,114044.50059655649,Medium Value
632,0,39,5,97854.37,2,1,0,93536.38,0,False,True,85499.01065617272,Low Value
621,1,39,6,0.0,2,1,1,58883.91,0,False,False,56371.15059806471,Low Value
521,1,29,3,60280.62,1,1,0,154271.41,0,False,True,70560.14764989202,Low Value
591,1,36,7,135216.8,1,1,1,122022.89,0,False,True,132900.83769303435,Medium Value
706,0,28,6,124923.35,2,1,1,50299.14,0,True,False,100427.31437349794,Medium Value
677,1,38,4,0.0,2,1,0,187800.63,0,False,False,59859.25674348076,Low Value
769,1,27,7,188614.07,1,1,0,171344.09,0,True,False,134103.5543320624,Medium Value
771,1,32,5,62321.62,1,1,1,40920.59,0,False,False,120448.82283654039,Medium Value
601,0,48,8,120782.7,1,1,0,63940.68,1,True,False,77458.3076921049,Low Value
670,0,42,1,115961.58,2,0,1,29483.87,0,False,False,94552.56190525039,Low Value
517,1,28,2,115062.61,1,1,0,179056.23,0,False,False,75129.02270674193,Low Value
834,0,49,8,160602.25,2,1,0,129273.94,0,False,False,152926.10462977822,High Value
571,0,42,4,108825.34,3,1,0,55558.51,1,False,False,74013.86545050559,Low Value
576,0,36,8,166287.85,1,1,1,23305.85,0,True,False,120934.52792019695,Medium Value
718,0,31,1,152663.77,1,0,1,17128.64,0,False,False,95814.07893381562,Low Value
636,0,31,9,80844.69,2,1,1,74641.9,0,True,False,116334.24590089546,Medium Value
566,0,40,2,97001.36,2,1,0,154486.01,0,True,False,87323.86499193755,Low Value
711,1,64,4,0.0,2,1,1,3185.67,0,False,False,103175.56830163473,Medium Value
574,0,39,2,122524.61,2,1,0,88463.63,0,False,False,94490.38727739234,Low Value
619,0,35,8,132292.63,1,1,0,65682.93,0,False,False,103049.01157448455,Medium Value
588,0,24,0,0.0,2,1,1,140586.08,0,False,False,64937.707973013465,Low Value
760,0,49,9,91502.99,1,1,0,117232.9,1,True,False,61671.86349564013,Low Value
665,1,52,3,0.0,1,1,0,116137.01,1,False,False,37122.79772576591,Low Value
739,1,29,3,59385.98,2,1,1,105533.96,0,True,False,100163.38643584638,Medium Value
641,1,77,9,0.0,3,1,1,81514.06,0,False,False,116406.8034369125,Medium Value
685,0,21,6,97956.5,1,1,1,164966.27,0,True,False,150463.76161413835,High Value
594,0,49,4,0.0,2,1,1,23631.55,0,False,False,84338.29690038823,Low Value
557,0,40,4,0.0,2,0,1,105433.53,0,False,True,73819.84859885779,Low Value
697,1,27,8,141223.68,2,1,0,90591.15,0,False,False,119953.98524553346,Medium Value
656,1,18,10,151762.74,1,0,1,127014.32,0,False,False,155347.48851036106,High Value
712,1,43,1,141749.74,2,0,1,90905.26,0,True,False,115669.38252645318,Medium Value
689,1,38,5,75075.14,1,1,1,8651.92,1,False,True,53155.78026019159,Low Value
697,0,25,4,165686.11,2,1,0,15467.98,0,False,False,123145.57721490244,Medium Value
589,1,38,2,0.0,1,1,0,79915.28,0,False,False,35426.882173532074,Low Value
525,0,25,10,0.0,2,1,0,69361.95,0,False,True,110054.05131461055,Medium Value
680,1,44,3,0.0,2,1,0,86935.08,0,False,False,76797.97998857578,Low Value
617,0,28,0,0.0,2,1,1,7597.83,1,False,False,33680.05045209499,Low Value
680,1,32,5,92961.61,1,1,0,116957.6,0,False,False,101839.75114082136,Medium Value
662,0,30,9,0.0,2,0,1,157884.83,0,False,True,110113.65932632885,Medium Value
736,1,46,5,130812.91,1,1,1,77981.54,1,True,False,100532.16050146664,Medium Value
657,1,57,8,107174.58,1,1,1,126369.55,1,True,False,101504.45820753371,Medium Value
350,1,54,1,152677.48,1,1,1,191973.49,1,False,True,61672.35414010952,Low Value
617,1,30,3,132005.77,1,1,0,142940.39,0,False,False,80300.63321219046,Low Value
562,1,35,7,0.0,1,0,0,48869.67,0,False,False,74698.31661097394,Low Value
705,0,23,5,0.0,2,1,1,73131.73,0,False,True,86467.96521472151,Low Value
516,0,33,7,127305.5,1,1,1,120037.36,0,False,False,112515.25284109604,Medium Value
573,0,37,6,0.0,2,1,0,193995.37,0,False,False,65834.34384780776,Low Value
538,0,31,0,0.0,2,0,0,179453.66,0,False,True,55477.33518712153,Low Value
699,1,39,9,0.0,1,1,0,80963.92,0,False,False,101156.85583091775,Medium Value
504,1,32,8,170291.22,2,0,1,15658.99,0,True,False,129225.50622894871,Medium Value
583,1,47,5,102562.23,1,1,0,92708.1,0,False,True,85372.38188007311,Low Value
712,1,53,2,111061.01,2,0,0,26542.17,0,False,True,106289.41626498515,Medium Value
626,1,62,3,0.0,1,1,1,65010.74,0,False,True,65276.73290505142,Low Value
631,0,34,4,124379.14,1,1,0,106892.91,0,False,False,94522.3371549968,Low Value
663,0,37,7,0.0,1,1,1,185210.63,0,False,False,76275.70286223743,Low Value
506,0,41,3,57745.76,1,1,0,4035.46,0,True,False,63261.91636649179,Low Value
570,0,50,5,129293.74,1,1,0,177805.44,1,True,False,68308.73361994543,Low Value
703,0,45,7,0.0,2,1,1,68831.72,0,False,False,110478.02874815837,Medium Value
698,0,40,8,150777.1,1,1,0,114732.62,0,True,False,129991.52541877702,Medium Value
731,1,41,4,0.0,2,1,0,22299.27,0,False,True,98158.73450422336,Low Value
625,1,34,6,0.0,2,0,0,197283.2,0,False,False,86046.9260785629,Low Value
634,1,31,9,108632.48,1,1,1,179485.96,1,False,True,105594.088598986,Medium Value
616,1,59,5,153861.1,1,1,1,17699.48,0,False,False,117833.69881892804,Medium Value
500,1,56,1,100374.58,1,1,0,118490.8,1,False,False,36806.51888627174,Low Value
446,1,32,8,0.0,2,0,0,133292.94,0,False,False,83265.5237215403,Low Value
669,0,47,9,61196.54,1,1,0,58170.24,0,False,False,88125.02387833163,Low Value
581,1,31,6,116891.72,1,1,0,107137.3,0,True,False,95828.70531523538,Low Value
704,0,54,6,133656.91,3,1,0,145071.33,1,True,False,120765.95842729551,Medium Value
748,1,44,2,92911.52,1,0,1,85495.24,0,False,False,80692.52441664432,Low Value
680,0,31,9,119825.75,2,1,1,101139.3,0,False,True,154835.32473354856,High Value
655,0,37,7,111852.84,2,1,0,10511.13,0,False,False,123904.62120807837,Medium Value
690,1,32,0,106683.52,2,1,1,137916.49,0,True,False,100051.22287610706,Medium Value
695,1,40,7,139022.24,1,0,1,193383.13,0,True,False,103839.29361189686,Medium Value
700,0,40,4,148571.07,1,1,0,189826.96,1,True,False,69099.11415486681,Low Value
773,1,52,4,0.0,1,0,1,144113.42,0,False,False,93864.47135873331,Low Value
749,1,42,1,129776.72,2,0,1,143538.51,0,False,False,113972.60525241341,Medium Value
611,0,46,5,0.0,1,1,0,77677.14,1,False,False,19667.458812461067,Low Value
606,0,46,8,0.0,2,1,1,183717.94,0,False,True,98283.41854526139,Low Value
554,1,24,10,0.0,1,0,0,92180.62,0,False,False,86502.66511805463,Low Value
567,0,37,7,0.0,2,1,1,28690.9,0,False,False,99252.43881841654,Low Value
559,1,24,3,114739.92,1,1,0,85891.02,1,False,True,51183.63320996366,Low Value
594,1,41,2,122545.65,2,1,1,42050.24,0,True,False,103000.89865822376,Medium Value
513,0,37,6,0.0,2,1,0,110142.34,0,False,False,67320.59581147414,Low Value
652,0,26,1,131908.35,1,1,1,179269.79,0,True,False,89100.20738601797,Low Value
680,0,42,7,105722.69,1,1,1,90558.24,1,True,False,109769.19107363331,Medium Value
784,1,33,10,0.0,2,1,0,162022.47,0,False,True,95701.05316946392,Low Value
812,0,44,8,0.0,3,1,0,66926.83,1,False,True,90866.97544990596,Low Value
784,0,40,8,0.0,2,1,0,108891.3,0,False,True,107299.44462306942,Medium Value
570,0,18,4,82767.42,1,1,0,71811.9,0,False,False,86067.08437777552,Low Value
712,0,42,1,87842.98,1,0,0,92223.59,0,False,False,63089.534247383424,Low Value
705,1,39,6,133261.13,1,1,1,78065.9,0,False,True,124040.51348403931,Medium Value
681,0,32,3,0.0,2,1,1,59679.9,0,False,True,80488.848723309,Low Value
620,1,41,0,97925.11,1,1,0,85000.32,0,False,False,52814.621271238466,Low Value
711,1,52,5,0.0,1,1,1,159808.95,0,False,False,85036.66938065924,Low Value
613,0,24,7,140453.91,1,1,0,129001.3,0,False,False,92354.66930608237,Low Value
613,0,20,0,117356.19,1,0,0,113557.7,1,True,False,59270.19386153877,Low Value
682,1,36,5,0.0,2,1,1,147758.51,0,False,True,87158.93283241929,Low Value
850,1,37,4,137204.77,1,1,1,28865.59,0,False,True,116985.87507047407,Medium Value
601,0,41,1,0.0,2,0,1,160607.06,0,False,False,77255.7368585537,Low Value
595,1,35,8,0.0,1,1,0,100015.79,1,False,True,41533.771915551064,Low Value
675,1,36,3,54098.18,2,0,1,54478.52,0,False,True,102566.95681770329,Medium Value
591,1,31,8,0.0,1,1,1,141677.33,0,False,True,83480.2493205297,Low Value
602,1,23,7,113758.48,2,0,0,84077.6,0,False,False,120335.04596948694,Medium Value
554,0,34,8,0.0,1,0,1,106981.03,0,False,True,70455.48503703902,Low Value
541,1,37,9,118636.92,1,1,1,73551.44,0,False,False,123788.95015455694,Medium Value
506,1,34,7,0.0,2,0,0,115842.1,0,False,False,99492.83198869941,Low Value
814,1,44,8,95488.82,2,0,0,107013.59,0,True,False,104661.43730473312,Medium Value
683,1,30,8,110829.52,2,0,0,24938.84,0,False,False,105352.87955370179,Medium Value
485,1,51,7,144244.59,2,1,0,51113.14,0,True,False,119519.90499590697,Medium Value
696,0,31,8,122021.92,2,1,0,33828.64,0,True,False,119546.26458327519,Medium Value
608,0,30,8,0.0,2,1,0,128875.86,0,False,False,88418.59559128272,Low Value
792,1,50,9,0.0,4,1,1,194700.81,1,False,False,121802.27796177196,Medium Value
686,1,22,5,0.0,2,1,0,158974.45,0,False,True,82927.63562274125,Low Value
790,1,42,1,85839.62,1,1,0,198182.73,0,True,False,87758.80090347468,Low Value
654,0,29,4,96974.97,1,0,1,141404.07,0,False,False,106454.97828314216,Medium Value
452,1,35,4,148172.44,1,1,1,4175.68,0,False,False,101024.2185445775,Medium Value
719,1,38,0,0.0,1,1,0,126876.47,0,False,True,49153.94321443277,Low Value
707,0,40,5,0.0,2,1,0,41052.82,0,False,False,94064.69601874259,Low Value
699,0,49,2,0.0,1,0,0,105760.01,0,False,False,46406.795443409115,Low Value
850,1,30,2,0.0,2,0,1,27937.12,0,False,True,69023.1331439523,Low Value
828,1,28,8,134766.85,1,1,0,79355.87,0,False,True,127289.92083144368,Medium Value
850,1,30,5,123210.56,2,1,1,102180.27,0,True,False,129341.59363255682,Medium Value
712,1,47,1,139887.01,1,1,1,95719.73,0,False,True,74909.11744783157,Low Value
634,1,44,9,149961.11,1,1,0,57121.51,0,False,False,125531.03132580506,Medium Value
730,1,45,6,152880.97,1,0,0,162478.11,0,True,False,104441.85776855293,Medium Value
685,1,43,9,108589.47,2,0,1,194808.51,0,True,False,140830.99261235006,Medium Value
809,1,33,9,0.0,1,1,1,124045.65,0,False,True,103633.58996682818,Medium Value
707,0,35,3,56674.48,1,1,0,17987.4,1,False,True,42098.3465573488,Low Value
648,1,32,8,0.0,1,1,0,133653.38,0,False,True,81195.55700566848,Low Value
760,0,57,1,0.0,2,1,1,25101.17,0,False,True,68298.21035316188,Low Value
805,0,33,3,105663.56,2,0,1,33330.89,0,True,False,119436.301978113,Medium Value
585,0,39,7,0.0,2,1,0,2401.26,0,False,False,71101.49026899299,Low Value
595,0,30,5,100683.54,1,1,1,178361.04,0,False,True,115231.55857065004,Medium Value
630,1,42,6,0.0,2,1,0,162697.93,0,False,False,85252.32700815663,Low Value
627,1,29,5,139541.58,2,1,0,80607.33,0,True,False,98134.67117546486,Low Value
631,0,37,2,121801.72,2,0,1,23146.62,0,True,False,120654.13179410038,Medium Value
776,1,38,5,112281.7,1,0,1,89893.6,0,True,False,105435.05865863143,Medium Value
676,0,36,4,0.0,2,1,1,3173.31,0,False,True,92255.62597937374,Low Value
758,0,40,5,93499.82,2,0,0,123218.81,0,False,True,106772.14976081609,Medium Value
637,1,33,0,132255.99,2,0,1,74588.41,0,False,False,126457.41772154147,Medium Value
850,1,20,7,0.0,2,1,0,31288.77,0,False,False,81169.95901153777,Low Value
601,0,44,4,0.0,2,1,0,58561.31,0,False,True,60182.65084658163,Low Value
735,1,49,5,121973.28,1,1,0,148804.36,0,False,False,97391.65752934721,Low Value
614,1,32,7,99462.8,2,1,1,51117.06,0,True,False,119304.1090059887,Medium Value
672,0,21,3,165878.76,2,1,1,164537.17,0,True,False,140730.84242330462,Medium Value
642,1,30,8,117494.27,1,0,0,61977.82,0,False,False,83125.78109876096,Low Value
633,0,29,0,138577.34,1,1,0,193362.99,0,True,False,67147.98577024376,Low Value
769,1,39,9,0.0,1,1,1,47722.79,0,False,True,82503.2765410497,Low Value
796,1,41,8,107525.07,1,1,0,18510.41,0,False,True,114323.12710368291,Medium Value
715,1,23,7,139224.92,2,1,0,65057.71,0,False,False,140392.6464709831,Medium Value
695,0,42,7,121453.63,1,0,0,46374.64,0,False,False,99248.61137755035,Low Value
747,0,25,4,0.0,2,0,1,42039.67,0,False,False,84359.72612171988,Low Value
584,0,54,1,77354.37,1,0,0,138192.98,1,True,False,38915.568757358174,Low Value
476,1,40,6,0.0,1,1,1,22735.45,0,False,False,86283.95763129828,Low Value
850,0,39,7,79259.99,1,0,1,186910.74,0,False,False,106140.98918971312,Medium Value
529,1,30,2,116295.29,1,1,0,75285.47,0,False,False,76762.52779281743,Low Value
584,0,59,1,0.0,1,0,1,130260.11,1,False,True,45800.77595738915,Low Value
586,1,34,9,74309.81,1,1,0,15034.93,0,True,False,96973.27403927814,Low Value
674,1,34,2,152797.9,1,1,0,175709.4,1,True,False,70054.76739918493,Low Value
552,1,42,9,133701.07,2,1,0,101069.71,1,False,False,109955.6411108057,Medium Value
601,0,33,7,114430.18,2,1,1,153012.13,0,True,False,98354.14808400915,Low Value
541,1,29,7,127504.57,1,0,0,86173.92,0,False,False,106994.7402343709,Medium Value
744,0,41,2,84113.41,1,1,0,197548.63,0,True,False,68812.7918024709,Low Value
595,0,23,10,101126.66,2,0,0,37042.8,0,False,True,94869.58203772252,Low Value
724,1,33,5,103564.83,2,1,0,121085.72,0,True,False,110144.01239429977,Medium Value
533,0,52,7,0.0,1,0,1,194113.99,1,False,True,76704.46214195549,Low Value
618,1,37,2,168178.21,2,0,1,101273.23,0,False,False,121667.4458244677,Medium Value
523,0,39,1,143903.11,1,1,1,118711.75,1,True,False,83411.83536643528,Low Value
642,0,30,5,129753.69,1,1,0,582.53,0,True,False,110245.67349586375,Medium Value
584,1,35,9,0.0,2,1,0,192381.21,0,False,False,105962.22184300856,Medium Value
521,1,38,5,110641.18,1,0,1,136507.69,1,False,False,99791.41235245671,Low Value
662,0,36,4,166909.2,2,1,0,138871.12,1,False,False,100178.95069286271,Medium Value
758,0,34,1,154139.45,1,1,1,60728.89,0,False,False,105949.40526681911,Medium Value
717,1,38,7,97459.06,1,0,0,189175.71,0,False,False,80975.97545723397,Low Value
611,1,40,1,0.0,2,1,1,102547.56,0,False,False,68901.15254244063,Low Value
